HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V
22486,4.837587867,19.92345,3.66,22.48,-2.8,8.5,1.126
22490,4.8381388,6.949913,5.52,-3.8,4.65,7.22,0.144
22496,4.839980733,17.202665,22.96,102.78,-29.7,7.1,0.563
22505,4.842726933,15.083454,23.64,89.49,-20.65,7.73,0.74
22509,4.8435338,8.900176,16.84,-0.87,-31.57,4.35,0.01
22524,4.846817867,16.210455,19.3,83.97,-24.87,7.29,0.536
22536,4.8501752,24.122657,5.83,-5.16,-10.99,9.9,0.596
22548,4.853291533,9.9163,9.41,-38.74,-9.55,9.8,0.643
22549,4.8534344,5.605104,2.59,-3.62,1.03,3.68,-0.157
22550,4.853481533,11.068026,20.15,87.6,-8.72,6.79,0.543
22556,4.854048067,14.356394,3.68,1.18,-20.14,10.74,0.839
22557,4.8541154,24.290786,7.64,-3.65,-23.3,8.85,0.475
22565,4.856239533,18.839861,17.27,79.66,-32.76,5.08,0.214
22566,4.856448867,15.433467,17.14,67.63,-17.21,7.9,0.527
22568,4.857307467,15.88152,1.87,-2.59,-2.7,8.47,0.68
22583,4.860096267,12.794097,4.64,19.2,-41.29,9.64,0.659
22586,4.860643133,4.610351,2.93,-8.84,-16.79,9.13,1.222
22597,4.862051,9.975078,4.63,2.38,-7.3,6.11,0.06
22601,4.8626048,6.174241,3.43,2.05,-26.61,8.28,1.263
22607,4.863885667,13.655155,23.91,106.84,-16,6.3,0.502
22609,4.864220467,8.509244,3.73,1.45,4.91,10.38,1.003
22610,4.864453067,23.354666,0.09,5.85,-4.64,8.75,0.297
22616,4.865884067,9.872702,18.3,20.57,-29.64,6.82,0.423
22623,4.8676416,19.2301,6.96,-8.04,-16.39,10.24,0.504
22627,4.8682576,6.476539,82.52,146.09,-310.14,11.94,1.59
22635,4.869788867,4.69251,4.29,0.68,15.25,7.81,1.127
22642,4.871794333,5.676886,4.61,6.82,-30.05,8.56,1.5
22653,4.8729376,23.751638,5.71,-5.6,-8.69,8.56,1.313
22654,4.873203067,18.996917,18.93,78.66,-31.45,10.29,1.07
22665,4.874955533,9.864092,1.18,-2.2,-12.56,7.68,1.298
22667,4.875545067,14.250642,6.02,-2.62,-56.13,4.71,1.773
22672,4.876447867,20.104812,1.01,11.64,6.35,8.73,1.271
22676,4.876886267,17.333476,6.27,16.66,-23.02,9.26,0.583
22682,4.8780812,12.38471,6.09,-1.13,-8.68,7.26,0.146
22684,4.8783352,20.000608,12.14,72.14,-19.74,9.28,1.128
22685,4.878334933,8.364685,1.12,5.93,-13.25,8.51,1.381
22688,4.8791922,14.623128,19.75,200.05,-37.85,7.51,0.639
22691,4.879415933,22.661921,3.01,-9.2,-8.03,10.16,0.64
22708,4.883107733,11.263688,9.92,-15.78,-113.08,10,0.665
22712,4.883624067,11.267253,11.72,-14.32,-107.08,9.83,0.625
22715,4.884647533,22.23517,37.09,149.22,-129.31,8.78,1.019
22722,4.8873346,8.556027,7.33,11.87,3.72,7.67,0.206
22729,4.889456733,24.177362,10.78,11.88,-23.9,7.64,0.664
22732,4.8901956,7.679338,2.19,3.7,-3.3,8.85,0.001
22734,4.891019667,9.491189,8.46,15.22,8.55,8.61,0.33
22740,4.892192067,16.821968,6.49,6.8,-26.69,10.42,0.651
22743,4.892806133,23.315663,7.06,2.17,3.57,6.55,1.036
22751,4.894090333,23.020273,11.62,65.74,-27.54,9.29,0.503
22753,4.894246667,12.907831,5.82,3.32,-90.37,10.18,0.612
22756,4.8949512,6.016881,5.03,4.65,-4.35,7.51,0.334
22767,4.897720333,22.771023,3.24,1.39,-7.65,9.82,0.453
22773,4.8987892,15.931696,11.37,-6.11,-107.85,7.61,0.523
22782,4.9008474,17.026825,14.82,78.04,-0.66,7.22,0.536
22792,4.903593667,23.998804,15.87,-45.54,-41.25,7.53,0.417
22801,4.9047026,23.982916,10.43,-16.18,5.94,9.99,0.491
22805,4.9057322,17.609144,5.52,17.67,-23.12,9.59,0.515
22823,4.911446533,12.025773,4.39,14.5,-19.03,7.44,0.139
22826,4.912126333,12.352201,18.58,92.23,-39.95,7.13,0.583
22827,4.912351733,21.09975,1.86,6.71,-19.59,8.91,1
22828,4.912436733,4.77352,12.01,6.9,-38.31,7.9,0.541
22829,4.912487133,24.096326,4.25,2.27,-5.84,10.8,0.731
22831,4.912634933,11.928769,4.03,7.67,-4.07,8.21,0.218
22833,4.913026933,11.426006,13.54,-16.31,13.63,5.18,0.121
22834,4.913272533,7.779097,7.39,-21.74,-27.14,5.33,1.214
22838,4.9137182,22.146487,8.53,-24.54,-26.28,8.01,0.402
22845,4.9149244,10.150833,27.04,40.08,-128.37,4.64,0.085
22846,4.9152244,16.386499,5.62,0.13,-6.72,7.12,0.211
22848,4.91566,8.599997,6.13,-15.02,-2,6.86,0.15
22850,4.9162116,19.485388,14.67,63.32,-28.41,6.36,0.292
22851,4.916312133,11.942195,10.89,25.59,-27.99,9.62,0.552
22852,4.916402267,5.381967,7.15,190.28,-43.36,12.39,0.57
22853,4.9167446,14.593773,4.38,16.02,-1.44,7.5,0.848
22855,4.917588467,21.671659,4.72,2.48,7.69,9.55,0.659
22857,4.917774067,8.969791,4.05,11.85,-21.75,9.6,0.741
22872,4.919818333,20.31381,2.3,7.65,-18.91,8.5,0.34
22875,4.9205996,11.754653,5.05,9.31,-2.45,8.48,1.125
22886,4.922802267,15.196856,7.68,40.08,-80.35,9.26,0.635
22889,4.922976333,5.636393,14.24,62.7,32.48,8.36,0.599
22893,4.9239662,10.208272,9.66,56.84,-19.85,9.16,0.543
22906,4.928241267,20.002151,28.08,173.92,-316.93,7.98,0.8
22913,4.930598133,15.040278,7.71,-4.54,-11.54,5.79,-0.085
22914,4.9311568,13.630912,2.73,2.69,-5.9,7.8,0.103
22916,4.931653467,7.404185,7.47,-3.42,-8.6,8.99,0.376
22918,4.931972267,22.271806,7.32,34.94,-67.84,9.57,0.457
22919,4.932189333,4.670427,27.78,134.42,-183.5,7.02,0.561
22923,4.932875267,5.399024,6.66,-18.89,-13.98,6.5,0.025
22927,4.934165733,11.242869,7.2,-11.89,-2.69,8.56,0.29
22935,4.935176467,22.57656,7.06,39.12,-52.62,7.16,1.21
22938,4.935824933,7.904696,17.02,-92.81,-42.94,6.42,0.415
22942,4.936400067,13.975413,13.56,107.2,-71.78,8.81,0.78
22947,4.937276,21.572348,7.69,22.56,-24.52,7.35,0.284
22957,4.939520667,13.514466,19.26,-77.77,-45.97,4.06,1.158
22967,4.942102133,15.813829,6.27,49.86,-44.2,9.26,0.584
22970,4.942655533,21.560276,6.14,-3.63,-6.34,9.3,0.509
22972,4.943263067,23.2957,14.72,75.58,-105.55,7.51,0.516
22984,4.945500533,8.822407,6.34,19.75,0.25,7.49,0.219
22990,4.9465296,16.734294,5.32,3.84,-28.38,7.31,1.205
23003,4.9478688,6.030079,2.19,9.51,-6.95,8.72,0.208
23035,4.953644933,10.809869,5.26,-11.96,-4.45,7.87,0.32
23043,4.956205733,17.153677,6.91,-11.16,-12.3,5.51,1.304
23045,4.956549667,11.509809,5.12,1.18,-43.65,10.01,0.614
23049,4.960328867,17.392173,5.85,69.62,-104.11,9.18,0.708
23057,4.962067267,7.310876,8.95,-16.22,-62.75,9.25,0.528
23068,4.963513133,23.948562,6.92,2.61,-9.37,5.79,1.109
23069,4.963751133,14.002186,19.66,67.17,-19.49,8.89,0.737
23075,4.964853067,8.737409,4.13,-9.52,5.03,8.44,0.199
23077,4.965489333,9.517653,7.45,22.05,1.56,9.41,0.521
23082,4.967649333,20.313695,2.93,2.43,-8.6,8.17,1.536
23085,4.968476133,13.034872,9.08,10.9,-57.38,10.43,0.87
23094,4.9698416,15.798595,2.57,-5.81,-6.53,8.46,0.503
23099,4.970135267,14.396307,3.13,-2.19,8.43,10.59,0.522
23103,4.9705846,4.133927,3.28,0.65,-5.24,9.26,0.107
23109,4.9726312,18.993365,5.17,10.59,-6.26,9.38,0.557
23134,4.97827,18.639882,5.26,-7.24,-24.82,9.51,0.559
23139,4.979140333,17.987082,10.39,-34.26,-66.56,9.02,0.573
23150,4.981120733,23.836687,3.56,-0.57,-4.14,8.63,0.275
23151,4.981320933,24.495712,2.64,2.77,-4.11,7.99,0.267
23153,4.981396467,8.97445,2.24,1.89,-7.31,8.45,0.08
23155,4.981582267,10.5547,18.28,55.24,-152.87,10.96,NA
23159,4.982557333,14.549575,5.32,4.92,-4.02,7.58,0.057
23161,4.9831696,14.54324,4.86,6.17,-2.05,6.14,0.156
23162,4.9833006,13.690797,7.54,-13.58,-14.73,9.97,0.657
23163,4.983295867,12.960667,3.75,1.63,12.69,9.41,0.461
23167,4.984085467,21.736449,3.81,30.12,-67.33,9.53,0.63
23178,4.985934133,19.745998,4.3,10.34,-3.81,9.52,0.393
23184,4.988791067,5.299417,0.68,2.2,-0.7,9.42,1.338
23191,4.990464133,20.194069,2.39,30.38,-7.08,8.3,1.1
23214,4.995645333,15.916734,23.09,87.21,-29.19,6.75,0.45
23227,4.998103467,16.829417,9.76,37.61,4.73,9.32,0.877
23239,5.0004356,10.390773,7.59,8.02,-8.01,7.98,0.3
23247,5.002731133,22.592767,0.88,-0.51,-3.43,8.69,0.166
23253,5.003856667,20.927765,6.93,-0.68,-11.29,8.28,0.12
23270,5.006745,24.162712,5.56,-9.81,-11.24,7.84,0.403
23277,5.008246067,5.098969,16.18,34.41,-30.87,8.02,0.57
23279,5.009038667,3.614792,8.3,18.04,-14.65,7.03,-0.033
23284,5.009315533,22.615741,1.74,-4.32,-3.21,9.02,0.349
23286,5.009387533,14.38381,28.49,40.45,52.03,6.75,0.673
23287,5.009425933,3.615749,23.33,10.35,-27.39,6.65,-0.053
23301,5.0116034,12.603899,4.85,11.56,-19.37,8.26,0.13
23303,5.011839867,10.913428,8.04,-0.45,-8.71,6.8,0.034
23310,5.013125667,4.567638,6.88,84.73,-35.94,6.69,1.032
23312,5.013579333,4.733114,16.77,71.5,10.67,9.71,0.957
23320,5.015360933,6.584649,0.47,-5.15,-0.6,9.18,1.404
23328,5.018339333,3.717325,3.01,-1.48,-6.01,7.25,-0.139
23333,5.0188932,23.43902,5.67,4.63,-11.78,7.78,0.27
23339,5.020212667,7.869258,5.5,-4.96,-16.99,8.69,0.581
23344,5.021283867,4.110284,7.8,154.34,-146.31,9.79,0.413
23351,5.022055133,14.204345,8.51,6.55,-3.45,8.96,0.981
23353,5.022446867,15.744372,1.2,1.24,-2.6,7.41,1.668
23356,5.0226698,19.930507,4.87,-8.95,-8.11,9.49,0.662
23361,5.0237092,15.244174,6.24,-40.03,-29.87,8.02,1.045
23371,5.0249334,23.104222,2.44,-9,-8.49,8.64,1.27
23382,5.026882067,12.340892,6.24,53.1,-116.5,7.66,1.038
23388,5.027492667,10.20979,4.77,11.41,-4.24,10.07,0.547
23396,5.028950667,20.829845,24.38,-65.85,-92.74,7.99,0.74
23401,5.029484667,18.777421,0.67,-0.71,1.99,9.62,0.807
23404,5.029905267,11.375287,2.18,-7.47,-11.29,7.17,0.038
23406,5.030206133,11.38315,2.24,-1.01,-14.15,10.08,0.742
23410,5.031475467,19.966009,5.21,15.88,-8.64,9.18,0.36
23418,5.032999133,9.983116,31.2,17.18,-81.96,11.45,1.54
23423,5.0340118,16.190695,11.25,14.46,-21.2,8.73,0.509
23426,5.0348644,21.320788,2.42,23.43,-16.45,8.4,1.304
23431,5.0360642,14.081564,34.88,86.36,-405.09,8.19,0.72
23436,5.037747933,24.029163,0.39,-0.5,-3.15,8.36,0.109
23443,5.0389736,13.91024,26,-10.32,-100.57,7.51,0.615
23451,5.0409546,7.461023,8.92,6.67,-23.32,8.13,0.199
23457,5.042076067,7.424031,7.48,-22.9,-16.66,6.86,0.958
23460,5.042411267,23.870957,2.03,25.39,-41.62,8.56,1.288
23462,5.043547467,13.063925,5.05,3.45,-7.61,9.56,0.333
23469,5.045428533,5.830488,1.14,2.79,-2.52,9.27,0.115
23473,5.0457092,3.457704,2.91,2.1,-4.04,7.32,-0.093
23479,5.046491333,6.191839,2.3,0.02,-6.56,9.1,1.363
23486,5.048746,5.188311,13.24,13.94,-202.31,10.72,0.9
23492,5.050444933,12.059408,10.82,-10.99,46.88,7.24,0.343
23494,5.05058,9.38242,1.19,2.28,-3.18,7.56,-0.013
23496,5.050864067,14.765698,4.15,-14.4,-5.88,9.14,0.634
23497,5.051596467,21.589962,20.01,68.94,-40.85,4.62,0.155
23498,5.052127133,13.730669,18.44,65.95,-18.46,9,0.765
23504,5.053761067,17.290172,3.55,1.5,-13.02,9.77,0.475
23508,5.054750667,4.015558,0.92,1,4.27,8.1,-0.112
23542,5.062667267,6.640319,7.84,0.07,-35.92,7.52,0.926
23544,5.063103933,10.855217,3.54,-10.52,-17.23,9.59,0.456
23561,5.065853333,22.533619,4.15,-0.24,-4.94,8.82,0.197
23574,5.068173067,17.124875,2.26,98.52,-51.59,8.78,1.028
23579,5.069333667,19.094629,9.01,-1.87,-17.42,10.85,0.567
23580,5.069529067,9.142149,2.03,-0.24,-2.92,8.93,1.422
23587,5.0720054,20.039355,1.55,8.11,-6.14,9.91,1.651
23588,5.0725976,8.205173,7.87,9.27,1.91,8.44,1.105
23589,5.072663667,21.277931,5.3,15.18,-25.17,6.2,1.324
23592,5.072795733,21.643549,1.04,2.68,-5.17,7.94,0.336
23597,5.0740516,12.165033,8.06,23.95,-13.95,10.53,0.574
23599,5.074107533,10.186808,3.98,112.43,-94.14,10.32,0.59
23601,5.0745834,7.830282,7.67,21.04,-10.28,7.15,0.997
23606,5.0760524,23.649523,4.75,-5.4,-3.75,7.8,1.114
23607,5.076152667,15.404105,8.15,18.4,-30.99,4.65,-0.064
23616,5.0772824,12.698661,4.1,0.44,-8.16,8.73,0.04
23621,5.078279067,14.85903,9.98,2.92,-30.31,6.78,0.139
23629,5.0803018,13.308864,5.35,0.07,-4.1,7.62,0.028
23632,5.080571133,18.253932,8.67,-3.02,-15.69,7.64,0.18
23642,5.081595067,17.782754,4.48,-7.67,-13.35,9.21,0.42
23645,5.081924133,23.568494,4.24,5.94,-12.02,8.92,0.556
23651,5.0829802,15.971177,6.29,-5.09,0.25,9.32,0.434
23656,5.084115667,22.276035,3.44,38.51,15.75,10.69,0.734
23662,5.085148,6.130226,16.69,49.05,-4.87,7.69,0.509
23666,5.086957933,8.942137,3.63,0.01,-5.23,7.45,-0.029
23669,5.087935733,15.2399,1.81,10.25,-5.79,7.69,0.204
23673,5.088922267,7.562494,3.73,1.75,-3.16,7.59,-0.05
23674,5.088955733,13.001023,5.52,-2.03,-5.02,8.7,0.258
23681,5.090110667,4.581705,0.61,7.05,1.42,8.54,0.009
23683,5.090654933,7.950024,4.4,4.08,-4.82,8.1,1
23695,5.09225,19.806723,7.03,-10.61,-12.36,6.48,0.219
23699,5.0938102,23.06105,4.02,-1.12,-7.98,6.69,0.081
23701,5.094548733,6.465177,13.78,66.03,4.23,9.86,0.947
23702,5.0947834,15.099806,4.58,-2.83,-21.5,10.78,0.601
23707,5.096514467,17.380861,5.02,-7.95,-68.22,9.06,0.459
23710,5.097051333,13.286057,13.18,55.6,-103.29,7.86,0.844
23723,5.099960667,5.653163,2,-1.86,-2.45,8.41,1.614
23728,5.101459067,3.78848,2.08,15.11,-7.9,7.43,1.127
23750,5.104997,17.816414,18.78,64.38,-31.98,8.82,0.73
23770,5.1088976,10.643718,2.14,1.94,-3.35,8.23,0.059
23784,5.111369133,22.510755,3.72,2.83,-7.34,7.13,0.145
23786,5.111727133,14.446235,41.7,282.67,-239.14,7.74,0.804
23789,5.111965333,14.084778,16.9,-15.21,-121.23,7.3,0.559
23795,5.1127196,6.421652,13.11,-44.69,-6.05,8.01,0.523
23804,5.115890267,11.83041,2.05,-3.27,-3.46,9.1,0.11
23807,5.117064133,16.827424,11.26,51.76,-55.69,8.46,0.488
23810,5.117311333,16.820465,12.34,55.12,-55.52,10.3,0.821
23835,5.124168333,18.645052,63.02,536.05,18.51,4.91,0.657
23846,5.126637733,4.541772,2.22,-0.15,-3.85,7.98,-0.036
23847,5.126832267,15.968104,8.17,-4.78,-28.07,9.59,0.516
23852,5.1273092,9.47178,35.34,-5.61,-382.35,6.15,0.625
23854,5.127364867,23.278609,12.65,36.62,-11.76,9.09,0.512
23858,5.127633067,12.541195,3.53,7.88,-1.68,8.18,0.778
23866,5.1295006,10.895068,4.61,7.53,0.17,7.04,0.056
23871,5.130110533,20.418379,18.8,-49.12,-31.33,5.28,0.118
23879,5.1313594,8.498429,16.84,34.96,-59.49,5.33,0.338
23883,5.132065533,21.704821,3.16,1.75,-6.24,5.84,0.168
23896,5.134717667,7.898403,13.57,-30.88,-147.74,6.66,0.98
23897,5.134936133,15.85524,8.48,15.82,-12.52,7.24,1.208
23898,5.135085467,14.532851,3.53,-0.34,-6.46,7.88,1.001
23899,5.135105533,3.748583,6.95,-1.88,-1.11,7.23,0.095
23900,5.135173133,24.265175,1.01,1.74,-5.29,5.5,0.03
23909,5.137207933,21.8133,6.65,0.98,-17.46,8.53,0.314
23917,5.138987333,23.214461,3.56,-3.31,-11.75,8.51,0.187
23938,5.144234,13.966369,10.06,14.6,-29.3,8.92,0.627
23939,5.1450754,15.103823,2.03,13.33,-9.14,7.98,0.104
23945,5.146154533,11.75223,4.8,3.35,-14.14,7.25,1.354
23946,5.146283,21.49565,3.48,2.03,-5.73,8.34,0.306
23949,5.1473424,19.85986,5.94,6.24,-13.86,6.51,0.903
23960,5.1498564,10.415823,3.38,-5.83,6.72,9.35,0.545
23961,5.150265067,6.904556,8.9,-2.06,-16.49,10.75,1.1
23962,5.150670467,12.948474,3.35,-10.48,-12.57,9.29,0.461
23963,5.150939,20.515558,5.12,-5.54,-18.22,8.41,0.378
23967,5.152066,9.155253,3.28,3.22,-0.9,8.84,1.024
23974,5.152589867,13.965194,2.63,-31.45,-3.84,9.96,0.492
23976,5.1532762,18.958569,3.4,4.45,-27.66,7.87,1.284
23977,5.153489867,11.495265,10.91,-5.98,-23.24,8.31,0.403
23980,5.154058267,11.493216,7.68,-6.86,-22.74,8.47,0.41
23983,5.155456067,9.829579,18.54,63.54,-7.87,5.43,0.249
23996,5.1582862,14.355939,1.37,7.13,-13.52,8.03,1.769
23997,5.158746467,3.860716,4.03,-15.23,1.75,9.17,0.261
24000,5.1598508,17.907445,3.21,0.06,-5.95,9.83,0.187
24007,5.159632,24.325306,10.29,73.08,-180.69,10.3,0.991
24010,5.1616542,15.597232,10.24,-7.12,-16.14,4.81,0.313
24021,5.162754267,7.181589,21.39,51.64,14.61,7.41,0.464
24030,5.1658222,5.557429,10.29,271.4,-70.78,9.71,0.52
24031,5.166176467,8.173151,11.86,-47.6,-107.4,7.02,0.546
24032,5.166435333,10.892523,3.92,-8.05,-11.02,7.95,0.95
24059,5.1695576,13.548369,14.8,-64.01,-42.5,6.69,0.381
24063,5.170260133,22.136667,4.35,-8.63,-0.06,7.52,0.243
24069,5.171682467,9.502056,32.83,56.52,-351.28,12.27,1.383
24093,5.1758408,5.314955,10.09,9.53,-1.37,7.3,0.111
24103,5.177763,17.440238,2.56,-0.52,-6.52,7.9,0.044
24104,5.177768933,15.279484,10.09,6.35,-47.47,8.16,0.533
24116,5.179870267,20.569175,11.56,41.16,-25.71,7.84,0.445
24121,5.180841,16.428625,4,160.3,-219.4,8.6,1.225
24124,5.181234133,6.274419,13.51,-0.74,2.1,10.94,0.979
24129,5.182774533,21.790921,2.81,-2.4,-8,8.37,0.168
24132,5.183055733,14.921793,2.61,-10.78,-7.85,7.93,0.09
24142,5.184962467,17.399233,13.53,30.74,-70.29,9.15,0.849
24143,5.185013,12.379334,4.37,1.16,-5.62,8.99,0.126
24151,5.186501867,23.064055,5.01,-20.61,-9.99,7.86,0.529
24158,5.188298067,22.116879,1.49,0.43,-0.8,8.07,0.755
24159,5.188339933,7.005193,3.09,-5.36,-23.86,8.16,1.029
24163,5.188911667,22.362708,3.02,0.68,-6.39,8.09,0.221
24170,5.1897686,14.698323,4.48,8.2,-8.22,10.67,0.605
24177,5.191594133,10.121019,18.73,-37.88,-216.59,11.97,1.461
24180,5.191947067,5.70321,17.75,60.65,-139.87,7.88,0.522
24181,5.192445533,12.669961,5.87,24.45,-8.7,10.45,0.45
24182,5.192539067,4.886933,5.63,-0.85,-16.1,8.63,1.129
24197,5.194878733,16.045673,10.15,3.46,6.32,5.18,1.525
24205,5.1962358,4.403539,34.85,180.83,-137.32,7,0.588
24207,5.197169333,5.408846,3.48,-5.63,-5.84,7.62,1.317
24217,5.200340867,6.838134,5.05,-31.73,18.77,7.46,1.091
24229,5.202167533,6.859832,1.26,4.3,-4.27,7.6,1.624
24234,5.2032204,24.279177,10.31,-8.04,-17.84,7.99,0.443
24247,5.205136933,9.124198,4.23,-8.61,2.7,8.66,0.13
24249,5.205663667,11.362924,9.45,18.33,-4.87,8.67,0.406
24251,5.205938867,18.053694,3.28,-14.08,-2.59,10.62,0.517
24269,5.208328667,17.213264,2.21,10.4,-15.07,8.4,1.56
24273,5.209638,10.408286,4.96,16.12,-7.46,8.25,1.05
24283,5.2116688,23.893266,13.8,243.28,-131.05,10.32,0.88
24284,5.211728733,19.66565,78.5,275.09,238.42,10.82,1.55
24285,5.211973533,21.830059,4.4,4.33,-10.06,9.44,0.418
24286,5.211977067,13.372636,4.79,-7.13,-62.94,8.85,1.202
24289,5.212581,4.321089,16.01,229.55,-81.68,10.57,0.8
24292,5.213321467,16.307066,23.35,31.69,-262.46,10.55,1.23
24298,5.214285267,18.154921,12.29,-11.51,-46.91,8.51,0.88
24301,5.214843067,19.722168,31.41,366.33,-674.39,9.93,1.064
24302,5.2148012,13.921464,2.69,6.21,4.61,8.65,1.75
24310,5.216828467,8.467598,0.92,4.6,-5.26,8.8,0.162
24315,5.217616467,24.396917,10.66,-5.13,-17.78,7.89,0.503
24317,5.218027267,18.498675,0.73,2.86,-5.49,9.97,0.516
24336,5.2236222,3.687102,21.36,-36.81,22.24,7.82,0.637
24351,5.225528467,5.768168,4.04,60.28,-30.42,8.1,0.995
24363,5.227191667,4.211168,6.12,-0.09,-3.71,8.7,0.043
24368,5.228701733,3.581162,6.34,-26.5,-11.18,9.59,0.327
24386,5.2316584,17.453264,0.47,-6,-0.92,9,1.898
24403,5.234929467,21.223689,8.2,13.37,-7.17,7.19,0.21
24415,5.238605067,22.659907,3.13,-31.99,-23.91,8.4,1.211
24416,5.238683133,11.488182,3.31,-0.08,-7.57,9.01,0.097
24435,5.2423128,18.623174,6.21,105.91,-235.74,10.32,0.835
24446,5.244262533,15.208154,2.38,7.07,-21.3,9.12,1.558
24450,5.245568933,5.156151,5.45,-7.01,8.74,5.5,1.369
24452,5.245840067,12.525394,5.32,-4.6,-8.39,8.05,0.153
24456,5.2471252,20.880184,7.46,-0.5,-16.06,9.56,0.412
24467,5.2516232,4.905215,1.12,-4.32,0.14,8.77,-0.151
24473,5.252277933,6.441197,0.6,-1.41,-2.13,10.42,0.026
24475,5.252510067,15.062559,0.8,0.56,-3,7.47,0.157
24477,5.252926733,8.43238,10.27,10.79,-39.06,7.25,0.368
24480,5.253224067,20.05609,16.54,64.67,-36.47,7.72,0.687
24483,5.253390333,4.270397,7.32,-0.1,16.96,7.52,0.233
24487,5.254178667,23.830504,4.31,-9.17,-5.85,8.84,1.168
24508,5.257162333,15.630119,5.2,-6.59,-5.6,9.12,0.155
24510,5.2573898,7.055512,7.42,-4.89,9.3,8.36,0.548
24511,5.257540667,13.378355,8.64,1.7,-27.84,10.7,0.601
24512,5.2576816,22.284858,4.96,-9.97,-6.64,6.26,0.075
24515,5.2586878,5.759729,2.22,-5.09,-10.18,8.68,0.244
24518,5.259848533,8.441299,6.13,-6.33,-8.98,8.17,0.091
24522,5.2609576,8.823499,2.7,17.45,-11.63,8.39,1.333
24524,5.2618298,16.066519,5.24,17.74,3.22,10.4,0.534
24527,5.262030267,12.879306,12.54,149.58,-121.02,8.96,0.673
24533,5.2636936,18.63819,10.46,7.67,-8.57,9.2,0.501
24535,5.263942133,19.954022,5.92,-1.05,-6.09,8.06,0.554
24537,5.264574533,3.748821,9.19,-9.76,-16.9,8.6,0.527
24543,5.2655292,21.821982,5.15,245.77,16.44,10.24,0.681
24548,5.266028267,12.044869,5.95,10.49,-19.33,10.39,0.581
24555,5.267815067,11.341354,8.86,-8.52,-6.54,5.52,-0.012
24558,5.2691584,16.942417,21.55,-148.64,-161.3,10.5,1.09
24561,5.269619,10.191325,4.17,8.17,3.2,9.25,0.429
24570,5.270877867,3.489671,2.64,-15.68,-3.77,9.88,0.331
24574,5.271538733,19.295241,6.86,-3.21,-23.77,9.3,0.478
24584,5.274431,7.293906,2.43,-4.36,-3.31,12.17,1.293
24591,5.2750696,14.146877,9.68,1.69,-9.62,9.25,0.467
24602,5.277048533,21.232459,8.68,53.11,-26.94,10.32,0.67
24606,5.277800267,10.78534,2.02,-12.15,8.13,10.09,1.237
24609,5.278466333,17.019998,10.53,-5.17,-13.01,8.12,0.37
24612,5.278855667,18.439535,2.97,1.42,-3.49,7.16,0.106
24615,5.279851867,19.302284,8.94,3.45,24.18,8.88,0.642
24619,5.2803792,20.118297,4.28,11.15,-18.86,7.62,0.394
24622,5.281145,12.409346,4.67,9.42,-28.68,8.07,1.042
24625,5.281760533,4.663754,0.4,1.41,-7.19,8.68,1.642
24632,5.2848062,9.927279,5.33,2.34,-5.79,7.48,0.005
24633,5.284843667,12.565487,5.68,11.88,-9.98,7.05,1.051
24634,5.284891933,16.351588,5.37,4.92,-27.56,7.43,1.03
24637,5.286613067,8.9132,2.96,6.32,-17.57,9.07,0.608
24657,5.290623,11.723382,5.96,3.16,-30.16,8.53,0.168
24660,5.291872267,14.514041,18.54,11.69,-74.92,8.54,0.667
24663,5.291986867,20.131842,13.66,-14.34,-94.09,6.69,0.523
24665,5.292159533,24.009677,11.64,-21.27,-76.28,6.85,1.061
24666,5.292285533,5.482323,6.59,17.61,-6.02,7.14,1.011
24668,5.292342667,22.829213,6.11,-2.76,1.02,8.91,0.47
24676,5.2941702,4.683771,1.92,13.33,-30.16,8.48,0.564
24681,5.294716267,7.353343,22.22,-3.74,-148.69,7.31,0.661
24693,5.296139733,13.639929,9.35,30.19,6.79,8.38,0.405
24703,5.299180667,8.104855,6.94,-12.47,57.9,7.36,1.052
24714,5.3009702,3.691766,8.92,-66.49,1.91,8.21,0.387
24716,5.301133667,13.417736,5.51,-14.35,-14.68,7.74,1.587
24728,5.302943267,5.994801,15.16,17.32,-84.03,11.64,1.146
24730,5.3031026,9.216458,11.97,6.33,-32.24,7.41,0.204
24753,5.307741333,6.746512,2.95,12.17,-21.59,8.04,1.02
24761,5.308785533,21.792406,3.89,-4.21,-10.04,7.3,0.234
24762,5.308852733,4.176038,2.7,2.99,-11.1,9.53,0.473
24774,5.311490467,3.981663,3.81,50.1,42.25,9.29,0.611
24784,5.313133067,17.10487,3.51,0.61,2.99,9.27,0.401
24789,5.314701333,13.567175,7.97,-7.63,-8.36,7.45,0.033
24802,5.317403467,9.15796,5.11,-1.35,-20.31,8.47,1.055
24807,5.3183578,10.533499,7.9,-20.47,-31.55,8.07,0.529
24812,5.318790467,14.492869,5.25,-1.62,-6.24,8.61,0.335
24820,5.320747667,20.134596,7.56,-34.12,-26.54,6.12,1.02
24822,5.3212784,22.096494,15.83,19.62,-81.08,4.96,0.937
24835,5.3239352,20.218386,4.42,12.86,-33.73,8.97,0.447
24841,5.325461667,6.375988,2.26,-0.24,-15.27,10.61,1.034
24846,5.326367133,3.87388,0.06,-3.2,-5.95,9.64,0.994
24850,5.327495133,15.785997,6.91,-6.44,-4.93,8.33,0.327
24855,5.328168933,5.645212,0.86,-0.84,-0.31,9.15,0.567
24861,5.329680933,17.77979,8.26,-16.64,-24.48,10.45,0.503
